"CView Export Data File: Version 2.0"
"Export From File: c:\users\mikehome\appdata\local\programs\python\python36-32\lipf6-ppc-bare_al_no_clean-galvcyc-5-corr.txt"
  lithium intercalation bare Al without plasma clean AL30

  Open Circuit Potential (V): -1.935
"Time (Sec)"	"E (Volts)"
538.6	0.42
539.6	0.42
540.6	0.42
541.6	0.42
542.6	0.42
543.6	0.42
544.6	0.42
545.6	0.42
546.6	0.42
547.6	0.42
548.6	0.42
549.6	0.42
550.6	0.42
551.6	0.42
552.6	0.42
553.6	0.42
554.6	0.42
555.6	0.42
556.6	0.42
557.6	0.42
558.6	0.42
559.6	0.42
560.6	0.42
561.6	0.42
562.6	0.42
563.6	0.42
564.6	0.42
565.6	0.42
566.6	0.42
567.6	0.42
568.6	0.42
569.6	0.42
570.6	0.42
571.6	0.42
572.6	0.42
573.6	0.42
574.6	0.42
575.6	0.42
576.6	0.42
577.6	0.42
578.6	0.42
579.6	0.42
580.6	0.42
581.6	0.42
582.6	0.42
583.6	0.42
584.6	0.42
585.6	0.42
586.6	0.42
587.6	0.42
588.6	0.42
589.6	0.42
590.6	0.42
591.6	0.42
592.6	0.42
593.6	0.42
594.6	0.42
595.6	0.42
596.6	0.42
597.6	0.42
598.6	0.42
599.6	0.42
600.6	0.42
601.6	0.42
602.6	0.42
603.6	0.42
604.6	0.42
605.6	0.42
606.6	0.42
607.6	0.42
608.6	0.42
609.6	0.42
610.6	0.42
611.6	0.42
612.6	0.42
613.6	0.42
614.6	0.42
615.6	0.42
616.6	0.42
617.6	0.42
618.6	0.42
619.6	0.42
620.6	0.42
621.6	0.42
622.6	0.42
623.6	0.42
624.6	0.42
625.6	0.42
626.6	0.42
627.6	0.42
628.6	0.42
629.6	0.42
630.6	0.42
631.6	0.42
632.6	0.42
633.6	0.42
634.6	0.42
635.6	0.42
636.6	0.42
637.6	0.42
638.6	0.42
639.6	0.42
640.6	0.42
641.6	0.42
642.6	0.42
643.6	0.42
644.6	0.42
645.6	0.42
646.6	0.42
647.6	0.42
648.6	0.42
649.6	0.42
650.6	0.42
651.6	0.42
652.6	0.42
653.6	0.42
654.6	0.42
655.6	0.42
656.6	0.42
657.6	0.42
658.6	0.42
659.6	0.42
660.6	0.42
661.6	0.42
662.6	0.42
663.6	0.42
664.6	0.42
665.6	0.42
666.6	0.42
667.6	0.42
668.6	0.42
669.6	0.42
670.6	0.42
671.6	0.42
672.6	0.42
673.6	0.42
674.6	0.42
675.6	0.42
676.6	0.42
677.6	0.42
678.6	0.42
679.6	0.42
680.6	0.42
681.6	0.42
682.6	0.42
683.6	0.42
684.6	0.42
685.6	0.42
686.6	0.42
687.6	0.42
688.6	0.42
689.6	0.42
690.6	0.42
691.6	0.42
692.6	0.42
693.6	0.42
694.6	0.42
695.6	0.42
696.6	0.42
697.6	0.42
698.6	0.42
699.6	0.42
700.6	0.42
701.6	0.42
702.6	0.42
703.6	0.42
704.6	0.42
705.6	0.42
706.6	0.42
707.6	0.42
708.6	0.42
709.6	0.42
710.6	0.42
711.6	0.42
712.6	0.42
713.6	0.42
714.6	0.42
715.6	0.42
716.6	0.42
717.6	0.42
718.6	0.42
719.6	0.42
720.6	0.42
721.6	0.42
722.6	0.42
723.6	0.42
724.6	0.42
725.6	0.42
726.6	0.42
727.6	0.42
728.6	0.42
729.6	0.42
730.6	0.42
731.6	0.42
732.6	0.42
733.6	0.42
734.6	0.42
735.6	0.42
736.6	0.42
737.6	0.42
738.6	0.42
739.6	0.42
740.6	0.42
741.6	0.42
742.6	0.42
743.6	0.42
744.6	0.42
745.6	0.42
746.6	0.42
747.6	0.42
748.6	0.42
749.6	0.42
750.6	0.42
751.6	0.42
752.6	0.42
753.6	0.42
754.6	0.42
755.6	0.42
756.6	0.42
757.6	0.42
758.6	0.42
759.6	0.42
760.6	0.42
761.6	0.42
762.6	0.42
763.6	0.42
764.6	0.42
765.6	0.42
766.6	0.42
767.6	0.42
768.6	0.42
769.6	0.42
770.6	0.42
771.6	0.42
772.6	0.42
773.6	0.42
774.6	0.42
775.6	0.42
776.6	0.42
777.6	0.42
778.6	0.42
779.6	0.42
780.6	0.42
781.6	0.42
782.6	0.42
783.6	0.42
784.6	0.42
785.6	0.42
786.6	0.42
787.6	0.42
788.6	0.42
789.6	0.42
790.6	0.42
791.6	0.42
792.6	0.42
793.6	0.42
794.6	0.42
795.6	0.42
796.6	0.42
797.6	0.42
798.6	0.42
799.6	0.42
800.6	0.42
801.6	0.42
802.6	0.42
803.6	0.42
804.6	0.42
805.6	0.42
806.6	0.42
807.6	0.42
808.6	0.42
809.6	0.42
810.6	0.42
811.6	0.42
812.6	0.42
813.6	0.42
814.6	0.42
815.6	0.42
816.6	0.42
817.6	0.42
818.6	0.42
819.6	0.42
820.6	0.42
821.6	0.42
822.6	0.42
823.6	0.42
824.6	0.42
825.6	0.42
826.6	0.42
827.6	0.42
828.6	0.42
829.6	0.42
830.6	0.42
831.6	0.42
832.6	0.42
833.6	0.42
834.6	0.42
835.6	0.42
836.6	0.42
837.6	0.42
838.6	0.42
839.6	0.42
840.6	0.42
841.6	0.42
842.6	0.42
843.6	0.42
844.6	0.42
845.6	0.42
846.6	0.42
847.6	0.42
848.6	0.42
849.6	0.42
850.6	0.42
851.6	0.42
852.6	0.42
853.6	0.42
854.6	0.42
855.6	0.42
856.6	0.42
857.6	0.42
858.6	0.42
859.6	0.42
860.6	0.42
861.6	0.42
862.6	0.42
863.6	0.42
864.6	0.42
865.6	0.42
866.6	0.42
867.6	0.42
868.6	0.42
869.6	0.42
870.6	0.42
871.6	0.42
872.6	0.42
873.6	0.42
874.6	0.42
875.6	0.42
876.6	0.42
877.6	0.42
878.6	0.42
879.6	0.42
880.6	0.42
881.6	0.42
882.6	0.42
883.6	0.42
884.6	0.42
885.6	0.42
886.6	0.42
887.6	0.42
888.6	0.42
889.6	0.42
890.6	0.42
891.6	0.42
892.6	0.42
893.6	0.42
894.6	0.42
895.6	0.42
896.6	0.42
897.6	0.42
898.6	0.42
899.6	0.42
900.6	0.42
901.6	0.42
902.6	0.42
903.6	0.42
904.6	0.42
905.6	0.42
906.6	0.42
907.6	0.42
908.6	0.42
909.6	0.42
910.6	0.42
911.6	0.42
912.6	0.42
913.6	0.42
914.6	0.42
915.6	0.42
916.6	0.42
917.6	0.42
918.6	0.42
919.6	0.42
920.6	0.42
921.6	0.42
922.6	0.42
923.6	0.42
924.6	0.42
925.6	0.42
926.6	0.42
927.6	0.42
928.6	0.42
929.6	0.42
930.6	0.42
931.6	0.42
932.6	0.42
933.6	0.42
934.6	0.42
935.6	0.42
936.6	0.42
937.6	0.42
938.6	0.42
939.6	0.42
940.6	0.42
941.6	0.42
942.6	0.42
943.6	0.42
944.6	0.42
945.6	0.42
946.6	0.42
947.6	0.42
948.6	0.42
949.6	0.42
950.6	0.42
951.6	0.42
952.6	0.42
953.6	0.42
954.6	0.42
955.6	0.42
956.6	0.42
957.6	0.42
958.6	0.42
959.6	0.42
960.6	0.42
961.6	0.42
962.6	0.42
963.6	0.42
964.6	0.42
965.6	0.42
966.6	0.42
967.6	0.42
968.6	0.42
969.6	0.42
970.6	0.42
971.6	0.42
972.6	0.42
973.6	0.42
974.6	0.42
975.6	0.42
976.6	0.42
977.6	0.42
978.6	0.42
979.6	0.42
980.6	0.42
981.6	0.42
982.6	0.42
983.6	0.42
984.6	0.42
985.6	0.42
986.6	0.42
987.6	0.42
988.6	0.42
989.6	0.42
990.6	0.42
991.6	0.42
992.6	0.42
993.6	0.42
994.6	0.42
995.6	0.42
996.6	0.42
997.6	0.42
998.6	0.42
999.6	0.42
1000	0.42
999.8	0.42
1000.2	0.8
1001.2	0.805
1002.2	0.81
1003.2	0.815
1004.2	0.82
1005.2	0.825
1006.2	0.83
1007.2	0.835
1008.2	0.835
1009.2	0.84
1010.2	0.845
1011.2	0.845
1012.2	0.85
1013.2	0.855
1014.2	0.855
1015.2	0.86
1016.2	0.86
1017.2	0.865
1018.2	0.865
1019.2	0.87
1020.2	0.87
1021.2	0.875
1022.2	0.875
1023.2	0.875
1024.2	0.88
1025.2	0.88
1026.2	0.88
1027.2	0.885
1028.2	0.885
1029.2	0.885
1030.2	0.885
1031.2	0.89
1032.2	0.89
1033.2	0.89
1034.2	0.89
1035.2	0.89
1036.2	0.89
1037.2	0.89
1038.2	0.89
1039.2	0.895
1040.2	0.895
1041.2	0.895
1042.2	0.895
1043.2	0.895
1044.2	0.9
1045.2	0.9
1046.2	0.9
1047.2	0.9
1048.2	0.9
1049.2	0.9
1050.2	0.9
1051.2	0.9
1052.2	0.9
1053.2	0.9
1054.2	0.9
1055.2	0.9
1056.2	0.9
1057.2	0.9
1058.2	0.9
1059.2	0.905
1060.2	0.905
1061.2	0.905
1062.2	0.905
1063.2	0.905
1064.2	0.905
1065.2	0.905
1066.2	0.905
1067.2	0.905
1068.2	0.905
1069.2	0.905
1070.2	0.905
1071.2	0.91
1072.2	0.91
1073.2	0.91
1074.2	0.91
1075.2	0.91
1076.2	0.91
1077.2	0.91
1078.2	0.91
1079.2	0.91
1080.2	0.91
1081.2	0.91
1082.2	0.91
1083.2	0.91
1084.2	0.91
1085.2	0.91
1086.2	0.91
1087.2	0.915
1088.2	0.91
1089.2	0.91
1090.2	0.91
1091.2	0.915
1092.2	0.915
1093.2	0.915
1094.2	0.91
1095.2	0.915
1096.2	0.915
1097.2	0.915
1098.2	0.91
1099.2	0.915
1100.2	0.915
1101.2	0.915
1102.2	0.915
1103.2	0.915
1104.2	0.915
1105.2	0.915
1106.2	0.915
1107.2	0.915
1108.2	0.915
1109.2	0.915
1110.2	0.92
1111.2	0.915
1112.2	0.92
1113.2	0.92
1114.2	0.92
1115.2	0.915
1116.2	0.92
1117.2	0.92
1118.2	0.915
1119.2	0.92
1120.2	0.92
1121.2	0.92
1122.2	0.92
1123.2	0.92
1124.2	0.92
1125.2	0.92
1126.2	0.92
1127.2	0.92
1128.2	0.92
1129.2	0.92
1130.2	0.92
1131.2	0.92
1132.2	0.92
1133.2	0.92
1134.2	0.92
1135.2	0.92
1136.2	0.92
1137.2	0.92
1138.2	0.92
1139.2	0.92
1140.2	0.92
1141.2	0.92
1142.2	0.92
1143.2	0.92
1144.2	0.92
1145.2	0.92
1146.2	0.92
1147.2	0.92
1148.2	0.92
1149.2	0.92
1150.2	0.92
1151.2	0.92
1152.2	0.92
1153.2	0.92
1154.2	0.92
1155.2	0.92
1156.2	0.92
1157.2	0.92
1158.2	0.92
1159.2	0.92
1160.2	0.92
1161.2	0.92
1162.2	0.92
1163.2	0.92
1164.2	0.92
1165.2	0.92
1166.2	0.92
1167.2	0.92
1168.2	0.92
1169.2	0.92
1170.2	0.92
1171.2	0.92
1172.2	0.92
1173.2	0.92
1174.2	0.92
1175.2	0.92
1176.2	0.92
1177.2	0.92
1178.2	0.92
1179.2	0.92
1180.2	0.92
1181.2	0.92
1182.2	0.92
1183.2	0.92
1184.2	0.92
1185.2	0.92
1186.2	0.92
1187.2	0.92
1188.2	0.92
1189.2	0.92
1190.2	0.92
1191.2	0.92
1192.2	0.925
1193.2	0.92
1194.2	0.925
1195.2	0.925
1196.2	0.92
1197.2	0.92
1198.2	0.92
1199.2	0.92
1200.2	0.92
1201.2	0.92
1202.2	0.92
1203.2	0.925
1204.2	0.92
1205.2	0.92
1206.2	0.925
1207.2	0.92
1208.2	0.925
1209.2	0.92
1210.2	0.925
1211.2	0.92
1212.2	0.925
1213.2	0.925
1214.2	0.92
1215.2	0.92
1216.2	0.92
1217.2	0.92
1218.2	0.925
1219.2	0.925
1220.2	0.925
1221.2	0.925
1222.2	0.925
1223.2	0.925
1224.2	0.925
1225.2	0.925
1226.2	0.925
1227.2	0.925
1228.2	0.925
1229.2	0.925
1230.2	0.925
1231.2	0.925
1232.2	0.925
1233.2	0.925
1234.2	0.925
1235.2	0.925
1236.2	0.925
1237.2	0.925
1238.2	0.925
1239.2	0.925
1240.2	0.925
1241.2	0.925
1242.2	0.925
1243.2	0.925
1244.2	0.925
1245.2	0.925
1246.2	0.925
1247.2	0.925
1248.2	0.925
1249.2	0.925
1250.2	0.925
1251.2	0.925
1252.2	0.925
1253.2	0.925
1254.2	0.925
1255.2	0.925
1256.2	0.925
1257.2	0.925
1258.2	0.925
1259.2	0.925
1260.2	0.925
1261.2	0.925
1262.2	0.925
1263.2	0.925
1264.2	0.925
1265.2	0.925
1266.2	0.925
1267.2	0.925
1268.2	0.925
1269.2	0.925
1270.2	0.925
1271.2	0.925
1272.2	0.925
1273.2	0.925
1274.2	0.925
1275.2	0.925
1276.2	0.925
1277.2	0.925
1278.2	0.925
1279.2	0.925
1280.2	0.93
1281.2	0.93
1282.2	0.925
1283.2	0.93
1284.2	0.925
1285.2	0.925
1286.2	0.925
1287.2	0.925
1288.2	0.925
1289.2	0.925
1290.2	0.925
1291.2	0.925
1292.2	0.925
1293.2	0.93
1294.2	0.925
1295.2	0.925
1296.2	0.925
1297.2	0.93
1298.2	0.925
1299.2	0.925
1300.2	0.93
1301.2	0.93
1302.2	0.925
1303.2	0.93
1304.2	0.925
1305.2	0.93
1306.2	0.93
1307.2	0.93
1308.2	0.93
1309.2	0.93
1310.2	0.93
1311.2	0.93
1312.2	0.93
1313.2	0.93
1314.2	0.93
1315.2	0.93
1316.2	0.93
1317.2	0.93
1318.2	0.93
1319.2	0.93
1320.2	0.93
1321.2	0.93
1322.2	0.93
1323.2	0.93
1324.2	0.925
1325.2	0.93
1326.2	0.93
1327.2	0.93
1328.2	0.93
1329.2	0.93
1330.2	0.93
1331.2	0.93
1332.2	0.93
1333.2	0.93
1334.2	0.93
1335.2	0.93
1336.2	0.93
1337.2	0.93
1338.2	0.93
1339.2	0.93
1340.2	0.93
1341.2	0.93
1342.2	0.93
1343.2	0.93
1344.2	0.93
1345.2	0.93
1346.2	0.93
1347.2	0.93
1348.2	0.93
1349.2	0.93
1350.2	0.93
1351.2	0.93
1352.2	0.93
1353.2	0.93
1354.2	0.93
1355.2	0.93
1356.2	0.93
1357.2	0.93
1358.2	0.93
1359.2	0.93
1360.2	0.93
1361.2	0.93
1362.2	0.93
1363.2	0.93
1364.2	0.93
1365.2	0.93
1366.2	0.93
1367.2	0.93
1368.2	0.93
1369.2	0.93
1370.2	0.93
1371.2	0.93
1372.2	0.93
1373.2	0.93
1374.2	0.93
1375.2	0.93
1376.2	0.93
1377.2	0.93
1378.2	0.93
1379.2	0.93
1380.2	0.93
1381.2	0.93
1382.2	0.93
1383.2	0.93
1384.2	0.93
1385.2	0.93
1386.2	0.93
1387.2	0.93
1388.2	0.93
1389.2	0.93
1390.2	0.93
1391.2	0.935
1392.2	0.93
1393.2	0.93
1394.2	0.93
1395.2	0.93
1396.2	0.93
1397.2	0.93
1398.2	0.93
1399.2	0.93
1400.2	0.93
1401.2	0.93
1402.2	0.93
1403.2	0.93
1404.2	0.93
1405.2	0.935
1406.2	0.935
1407.2	0.935
1408.2	0.935
1409.2	0.935
1410.2	0.93
1411.2	0.93
1412.2	0.93
1413.2	0.935
1414.2	0.935
1415.2	0.93
1416.2	0.93
1417.2	0.935
1418.2	0.935
1419.2	0.935
1420.2	0.935
1421.2	0.935
1422.2	0.935
1423.2	0.935
1424.2	0.935
1425.2	0.935
1426.2	0.935
1427.2	0.935
1428.2	0.935
1429.2	0.935
1430.2	0.935
1431.2	0.935
1432.2	0.935
1433.2	0.935
1434.2	0.935
1435.2	0.935
1436.2	0.935
1437.2	0.935
1438.2	0.935
1439.2	0.935
1440.2	0.935
1441.2	0.935
1442.2	0.935
1443.2	0.935
1444.2	0.935
1445.2	0.935
1446.2	0.935
1447.2	0.935
1448.2	0.935
1449.2	0.935
1450.2	0.935
1451.2	0.935
1452.2	0.94
1453.2	0.935
1454.2	0.935
1455.2	0.935
1456.2	0.935
1457.2	0.935
1458.2	0.935
1459.2	0.935
1460.2	0.935
1461.2	0.94
1462.2	0.94
1463.2	0.94
1464.2	0.94
1465.2	0.935
1466.2	0.94
1467.2	0.94
1468.2	0.94
1469.2	0.94
1470.2	0.935
1471.2	0.94
1472.2	0.94
1473.2	0.94
1474.2	0.94
1475.2	0.94
1476.2	0.94
1477.2	0.94
1478.2	0.94
1479.2	0.94
1480.2	0.94
1481.2	0.94
1482.2	0.94
1483.2	0.94
1484.2	0.94
1485.2	0.94
1486.2	0.94
1487.2	0.94
1488.2	0.94
1489.2	0.94
1490.2	0.94
1491.2	0.94
1492.2	0.94
1493.2	0.94
1494.2	0.94
1495.2	0.94
1496.2	0.94
1497.2	0.94
1498.2	0.94
1499.2	0.94
1500.2	0.94
1501.2	0.94
1502.2	0.94
1503.2	0.94
1504.2	0.94
1505.2	0.94
1506.2	0.94
1507.2	0.94
1508.2	0.94
1509.2	0.945
1510.2	0.94
1511.2	0.94
1512.2	0.94
1513.2	0.94
1514.2	0.94
1515.2	0.94
1516.2	0.94
1517.2	0.94
1518.2	0.94
1519.2	0.945
1520.2	0.94
1521.2	0.94
1522.2	0.94
1523.2	0.94
1524.2	0.945
1525.2	0.94
1526.2	0.94
1527.2	0.94
1528.2	0.94
1529.2	0.945
1530.2	0.945
1531.2	0.945
1532.2	0.945
1533.2	0.945
1534.2	0.945
1535.2	0.945
1536.2	0.945
1537.2	0.945
1538.2	0.945
1539.2	0.945
1540.2	0.945
1541.2	0.945
1542.2	0.945
1543.2	0.945
1544.2	0.945
1545.2	0.945
1546.2	0.945
1547.2	0.945
1548.2	0.945
1549.2	0.945
1550.2	0.945
1551.2	0.945
1552.2	0.945
1553.2	0.945
1554.2	0.945
1555.2	0.945
1556.2	0.945
1557.2	0.945
1558.2	0.95
1559.2	0.945
1560.2	0.945
1561.2	0.945
1562.2	0.95
1563.2	0.945
1564.2	0.95
1565.2	0.945
1566.2	0.945
1567.2	0.95
1568.2	0.95
1569.2	0.95
1570.2	0.95
1571.2	0.95
1572.2	0.95
1573.2	0.95
1574.2	0.95
1575.2	0.95
1576.2	0.95
1577.2	0.95
1578.2	0.95
1579.2	0.95
1580.2	0.95
1581.2	0.95
1582.2	0.95
1583.2	0.95
1584.2	0.95
1585.2	0.95
1586.2	0.95
1587.2	0.95
1588.2	0.95
1589.2	0.95
1590.2	0.95
1591.2	0.95
1592.2	0.95
1593.2	0.95
1594.2	0.955
1595.2	0.95
1596.2	0.955
1597.2	0.955
1598.2	0.95
1599.2	0.955
1600.2	0.955
1601.2	0.95
1602.2	0.955
1603.2	0.955
1604.2	0.955
1605.2	0.955
1606.2	0.955
1607.2	0.955
1608.2	0.955
1609.2	0.955
1610.2	0.955
1611.2	0.955
1612.2	0.955
1613.2	0.955
1614.2	0.955
1615.2	0.955
1616.2	0.955
1617.2	0.955
1618.2	0.955
1619.2	0.955
1620.2	0.96
1621.2	0.96
1622.2	0.955
1623.2	0.96
1624.2	0.96
1625.2	0.96
1626.2	0.96
1627.2	0.96
1628.2	0.96
1629.2	0.96
1630.2	0.96
1631.2	0.96
1632.2	0.96
1633.2	0.96
1634.2	0.96
1635.2	0.96
1636.2	0.96
1637.2	0.96
1638.2	0.96
1639.2	0.96
1640.2	0.96
1641.2	0.96
1642.2	0.96
1643.2	0.96
1644.2	0.96
1645.2	0.96
1646.2	0.96
1647.2	0.96
1648.2	0.965
1649.2	0.96
1650.2	0.96
1651.2	0.96
1652.2	0.965
1653.2	0.965
1654.2	0.965
1655.2	0.965
1656.2	0.965
1657.2	0.965
1658.2	0.965
1659.2	0.965
1660.2	0.965
1661.2	0.965
1662.2	0.965
1663.2	0.965
1664.2	0.97
1665.2	0.97
1666.2	0.97
1667.2	0.97
1668.2	0.97
1669.2	0.97
1670.2	0.97
1671.2	0.97
1672.2	0.97
1673.2	0.97
1674.2	0.97
1675.2	0.97
1676.2	0.97
1677.2	0.97
1678.2	0.97
1679.2	0.97
1680.2	0.97
1681.2	0.97
1682.2	0.975
1683.2	0.97
1684.2	0.975
1685.2	0.975
1686.2	0.975
1687.2	0.975
1688.2	0.975
1689.2	0.975
1690.2	0.975
1691.2	0.975
1692.2	0.975
1693.2	0.975
1694.2	0.975
1695.2	0.98
1696.2	0.975
1697.2	0.98
1698.2	0.98
1699.2	0.98
1700.2	0.98
1701.2	0.98
1702.2	0.98
1703.2	0.98
1704.2	0.98
1705.2	0.98
1706.2	0.98
1707.2	0.98
1708.2	0.98
1709.2	0.98
1710.2	0.98
1711.2	0.98
1712.2	0.98
1713.2	0.985
1714.2	0.985
1715.2	0.985
1716.2	0.985
1717.2	0.985
1718.2	0.985
1719.2	0.985
1720.2	0.985
1721.2	0.985
1722.2	0.985
1723.2	0.985
1724.2	0.985
1725.2	0.985
1726.2	0.985
1727.2	0.99
1728.2	0.99
1729.2	0.99
1730.2	0.99
1731.2	0.99
1732.2	0.99
1733.2	0.99
1734.2	0.99
1735.2	0.99
1736.2	0.99
1737.2	0.99
1738.2	0.99
1739.2	0.995
1740.2	0.995
1741.2	0.995
1742.2	0.995
1743.2	0.995
1744.2	0.995
1745.2	0.995
1746.2	1
1747.2	1
1748.2	1
1749.2	1
1750.2	1
1751.2	1
1752.2	1
1753.2	1
1754.2	1
1755.2	1
1756.2	1
1757.2	1
1758.2	1
1759.2	1
1760.2	1.005
1761.2	1.005
1762.2	1.005
1763.2	1.005
1764.2	1.005
1765.2	1.01
1766.2	1.005
1767.2	1.01
1768.2	1.01
1769.2	1.01
1770.2	1.01
1771.2	1.01
1772.2	1.01
1773.2	1.01
1774.2	1.015
1775.2	1.015
1776.2	1.015
1777.2	1.015
1778.2	1.015
1779.2	1.015
1780.2	1.02
1781.2	1.02
1782.2	1.02
1783.2	1.02
1784.2	1.02
1785.2	1.02
1786.2	1.02
1787.2	1.02
1788.2	1.02
1789.2	1.025
1790.2	1.025
1791.2	1.025
1792.2	1.025
1793.2	1.025
1794.2	1.03
1795.2	1.03
1796.2	1.03
1797.2	1.03
1798.2	1.03
1799.2	1.03
1800.2	1.03
1801.2	1.035
1802.2	1.035
1803.2	1.035
1804.2	1.035
1805.2	1.035
1806.2	1.04
1807.2	1.04
1808.2	1.04
1809.2	1.04
1810.2	1.04
1811.2	1.045
1812.2	1.045
1813.2	1.045
1814.2	1.045
1815.2	1.045
1816.2	1.05
1817.2	1.05
1818.2	1.05
1819.2	1.05
1820.2	1.05
1821.2	1.055
1822.2	1.055
1823.2	1.055
1824.2	1.06
1825.2	1.06
1826.2	1.06
1827.2	1.06
1828.2	1.06
1829.2	1.06
1830.2	1.065
1831.2	1.065
1832.2	1.065
1833.2	1.07
1834.2	1.07
1835.2	1.07
1836.2	1.07
1837.2	1.075
1838.2	1.075
1839.2	1.08
1840.2	1.08
1841.2	1.08
1842.2	1.08
1843.2	1.08
1844.2	1.085
1845.2	1.085
1846.2	1.09
1847.2	1.09
1848.2	1.09
1849.2	1.09
1850.2	1.095
1851.2	1.095
1852.2	1.1
1853.2	1.1
1854.2	1.1
1855.2	1.1
1856.2	1.105
1857.2	1.105
1858.2	1.105
1859.2	1.11
1860.2	1.11
1861.2	1.115
1862.2	1.115
1863.2	1.12
1864.2	1.12
1865.2	1.125
1866.2	1.125
1867.2	1.125
1868.2	1.13
1869.2	1.13
1870.2	1.135
1871.2	1.135
1872.2	1.14
1873.2	1.14
1874.2	1.14
1875.2	1.145
1876.2	1.15
1877.2	1.15
1878.2	1.155
1879.2	1.155
1880.2	1.16
1881.2	1.16
1882.2	1.165
1883.2	1.17
1884.2	1.17
1885.2	1.175
1886.2	1.18
1887.2	1.18
1888.2	1.185
1889.2	1.185
1890.2	1.19
1891.2	1.195
1892.2	1.2
1893.2	1.2
1894.2	1.205
1895.2	1.21
1896.2	1.215
1897.2	1.22
1898.2	1.22
1899.2	1.23
1900.2	1.23
1901.2	1.235
1902.2	1.24
1903.2	1.245
1904.2	1.25
1905.2	1.255
1906.2	1.26
1907.2	1.265
1908.2	1.27
1909.2	1.28
1910.2	1.285
1911.2	1.29
1912.2	1.3
1913.2	1.305
1914.2	1.31
1915	1.32
1916	1.32
1916.8	1.33
1917.8	1.34
1918.8	1.345
1919.8	1.355
1920.8	1.36
1921.6	1.37
1922.6	1.38
1923.6	1.39
1924.4	1.4
1925.2	1.41
1925.8	1.42
1926.8	1.43
1927.2	1.44
1928	1.45
1928.6	1.46
1929.2	1.47
1929.6	1.48
1930.2	1.49
1930.8	1.5
1931.4	1.51
1932	1.52
1932.4	1.53
1933	1.54
1933.4	1.55
1933.6	1.55
1933.8	1.56
1934.4	1.57
1934.8	1.58
1935.2	1.59
1935.6	1.6
1935.8	1.61
1936.2	1.62
1936.6	1.63
1936.8	1.64
1937	1.645
1937.2	1.655
1937.4	1.66
1937.6	1.67
1937.8	1.675
1938	1.685
1938.2	1.695
1938.4	1.705
1938.6	1.715
1938.8	1.72
1939	1.73
1939.2	1.74
1939.4	1.75
1939.6	1.76
1939.8	1.775
1940	1.785
1940.2	1.8
1940.4	1.81
1940.6	1.82
1940.8	1.83
1941	1.845
1941.2	1.86
1941.4	1.875
1941.6	1.889
1941.8	1.903
1942	1.916
1942.2	1.93
1942.4	1.946
1942.6	1.961
1942.8	1.976
1943	1.99
1943.2	2.006
1943.4	2.022
1943.6	2.037
1943.8	2.052
1944	2.068
1944.2	2.084
1944.4	2.1
1944.6	2.117
1944.8	2.133
1945	2.15
1945.2	2.168
1945.4	2.184
1945.6	2.201
1945.8	2.216
1946	2.232
1946.2	2.247
1946.4	2.263
1946.6	2.278
1946.8	2.294
1947	2.309
1947.2	2.323
1947.4	2.338
1947.6	2.353
1947.8	2.368
1948	2.383
1948.2	2.399
1948.4	2.413
1948.6	2.429
1948.8	2.446
1949	2.463
1949.2	2.478
1949.4	2.494
1949.6	2.511
1949.8	2.526
1950	2.543
1950.2	2.56
1950.4	2.576
1950.6	2.594
1950.8	2.611
1951	2.628
1951.2	2.647
1951.4	2.664
1951.6	2.681
1951.8	2.699
1952	2.718
1952.2	2.736
1952.4	2.755
1952.6	2.774
1952.8	0.325
1953	0.31
1953.2	0.3
1953.4	0.29
1953.6	0.28
1953.8	0.27
1954	0.26
1954.2	0.25
1954.4	0.245
1954.6	0.235
1954.8	0.23
1955	0.22
1955.4	0.21
1955.8	0.2
1956.6	0.19
1957.6	0.2
1958.4	0.21
1958.8	0.22
1959.2	0.23
1959.6	0.24
1960	0.25
1960.4	0.26
1960.8	0.27
1961	0.27
1961.2	0.28
1962	0.29
1962.6	0.3
1963.6	0.31
1964.4	0.32
1965.4	0.325
1966.4	0.33
1967.4	0.34
1968.4	0.34
1969.4	0.345
1970.4	0.35
1971.4	0.355
1972.4	0.355
1973.4	0.36
1974.4	0.36
1975.4	0.365
1976.4	0.365
1977.4	0.37
1978.4	0.37
1979.4	0.375
1980.4	0.375
1981.4	0.375
1982.4	0.38
1983.4	0.38
1984.4	0.38
1985.4	0.38
1986.4	0.38
1987.4	0.385
1988.4	0.385
1989.4	0.385
1990.4	0.385
1991.4	0.385
1992.4	0.39
1993.4	0.39
1994.4	0.39
1995.4	0.39
1996.4	0.39
1997.4	0.39
1998.4	0.395
1999.4	0.395
2000.4	0.395
2001.4	0.395
2002.4	0.395
2003.4	0.4
2004.4	0.4
2005.4	0.4
2006.4	0.4
2007.4	0.4
2008.4	0.4
2009.4	0.4
2010.4	0.4
2011.4	0.4
2012.4	0.4
2013.4	0.4
2014.4	0.4
2015.4	0.4
2016.4	0.405
2017.4	0.405
2018.4	0.405
2019.4	0.405
2020.4	0.405
2021.4	0.405
2022.4	0.405
2023.4	0.405
2024.4	0.41
2025.4	0.41
2026.4	0.41
2027.4	0.41
2028.4	0.41
2029.4	0.41
2030.4	0.41
2031.4	0.41
2032.4	0.41
2033.4	0.41
2034.4	0.41
2035.4	0.41
2036.4	0.41
2037.4	0.41
2038.4	0.41
2039.4	0.41
2040.4	0.41
2041.4	0.415
